age,gender,Mobile Phone risk rating,blue collar or white collar,Doing Sports,education,Vacations,phone price
32,Male,6,0,1,Less than high school,5,0

21,Male,7,1,0,High school diploma or equivalent,3,1

66,Female,5,0,1,Less than high school,9,0

54,Male,5,0,0,Less than high school,6,0

64,Male,11,1,1,"Some college, no degree",5,1

25,Female,1,1,0,Master’s degree,1,0

66,Male,8,1,0,Less than high school,8,1

33,Male,4,0,1,High school diploma or equivalent,0,0

48,Female,7,0,0,Less than high school,7,1

31,Male,5,1,0,Associate degree,1,1

19,Male,6,0,0,Bachelor’s degree,3,1

57,Female,7,1,1,Associate degree,1,1

71,Female,6,1,0,"Some college, no degree",4,1

26,Male,6,1,0,High school diploma or equivalent,4,1

20,Female,7,1,1,High school diploma or equivalent,6,0

77,Male,9,1,1,Associate degree,5,1

66,Male,4,0,1,Less than high school,4,0

23,Female,9,1,1,Bachelor’s degree,9,1

77,Male,3,0,1,Bachelor’s degree,4,0

72,Male,6,0,0,High school diploma or equivalent,4,1

53,Male,11,1,1,Less than high school,6,1

60,Female,2,1,0,Doctoral degree,0,0

75,Male,3,1,0,Master’s degree,0,0

35,Female,4,0,1,Master’s degree,7,0

19,Male,4,1,0,Master’s degree,3,0

77,Female,7,1,1,Bachelor’s degree,2,1

39,Female,3,1,1,Bachelor’s degree,4,0

34,Male,6,0,1,Associate degree,9,0

33,Male,7,1,1,Bachelor’s degree,6,0

70,Male,7,0,1,Bachelor’s degree,2,1

44,Male,5,1,1,Master’s degree,4,0

19,Male,10,1,0,High school diploma or equivalent,7,1

25,Male,7,0,1,High school diploma or equivalent,7,0

63,Female,1,1,0,Bachelor’s degree,4,0

50,Female,7,1,1,Less than high school,3,1

64,Female,2,0,0,Associate degree,7,0

30,Male,9,0,1,Master’s degree,8,1

65,Male,4,1,0,"Some college, no degree",2,0

71,Male,6,1,1,Bachelor’s degree,5,0

46,Male,3,0,1,Associate degree,0,0

61,Male,5,0,1,Master’s degree,8,0

39,Female,10,1,1,"Some college, no degree",7,1

37,Female,6,1,0,Doctoral degree,8,1

38,Female,3,1,0,"Some college, no degree",4,0

23,Male,7,0,0,Master’s degree,5,1

33,Female,4,0,1,Less than high school,0,0

67,Female,3,1,0,"Some college, no degree",3,0

38,Female,5,0,1,Master’s degree,5,0

24,Female,7,1,1,Less than high school,8,0

57,Male,9,0,1,Master’s degree,5,1

46,Male,7,0,0,Bachelor’s degree,9,1

69,Female,0,0,0,Doctoral degree,2,0

36,Female,4,0,1,Associate degree,7,0

51,Male,6,0,1,Associate degree,4,1

54,Female,4,1,0,Bachelor’s degree,9,0

28,Male,6,1,1,High school diploma or equivalent,3,0

43,Female,7,1,0,Bachelor’s degree,9,1

23,Male,6,0,1,Bachelor’s degree,1,1

62,Male,8,0,0,High school diploma or equivalent,5,1

65,Male,5,0,0,Less than high school,9,0

60,Male,4,1,0,Bachelor’s degree,5,0

53,Male,2,1,0,Associate degree,3,0

42,Female,8,1,0,High school diploma or equivalent,6,1

71,Female,6,1,0,Less than high school,3,1

32,Female,6,1,1,"Some college, no degree",9,0

66,Female,6,0,1,Master’s degree,3,1

49,Female,5,0,1,Master’s degree,0,1

39,Male,6,1,0,High school diploma or equivalent,0,1

28,Female,6,0,1,Master’s degree,3,1

32,Male,5,0,0,Master’s degree,2,1

53,Male,7,0,1,High school diploma or equivalent,9,0

44,Male,6,0,0,Associate degree,7,1

40,Male,6,0,1,Doctoral degree,9,0

48,Male,8,1,1,"Some college, no degree",6,0

46,Female,1,1,0,Bachelor’s degree,1,0

25,Male,3,0,0,Doctoral degree,6,0

64,Male,4,0,0,Master’s degree,0,1

66,Male,6,0,1,Master’s degree,7,0

27,Female,8,0,1,"Some college, no degree",8,1

23,Female,2,0,0,Less than high school,3,0

46,Female,6,0,1,Master’s degree,3,1

56,Male,9,0,1,Bachelor’s degree,7,1

69,Female,3,1,0,Associate degree,5,0

71,Female,3,0,1,High school diploma or equivalent,0,0

30,Male,3,1,0,"Some college, no degree",2,0

75,Female,1,0,0,Doctoral degree,3,0

62,Male,9,1,1,Bachelor’s degree,9,1

35,Male,3,0,0,Associate degree,8,0

28,Female,5,0,0,Bachelor’s degree,7,1

44,Female,6,1,1,Master’s degree,9,0

24,Female,6,1,0,Bachelor’s degree,7,1

36,Male,4,0,1,Less than high school,1,0

28,Male,5,1,0,"Some college, no degree",9,0

25,Male,6,0,0,Less than high school,4,1

39,Male,6,1,1,Less than high school,3,0

64,Male,3,0,0,Associate degree,7,0

24,Female,4,1,1,Master’s degree,4,0

30,Male,7,1,0,High school diploma or equivalent,0,1

23,Female,4,0,0,Less than high school,0,1

41,Male,6,1,0,Bachelor’s degree,2,1

61,Female,0,0,0,Doctoral degree,2,0

68,Male,8,1,0,Doctoral degree,7,1

59,Female,5,0,1,Associate degree,3,1

71,Female,6,0,1,High school diploma or equivalent,5,0

24,Male,9,1,1,High school diploma or equivalent,3,1

54,Male,6,0,1,Bachelor’s degree,8,0

35,Male,5,0,1,Less than high school,0,0

58,Female,6,1,0,Bachelor’s degree,7,1

34,Male,4,0,1,Less than high school,0,0

55,Female,3,1,1,Bachelor’s degree,0,0

76,Female,5,1,1,Less than high school,4,0

55,Female,1,0,0,"Some college, no degree",4,0

38,Male,7,1,1,"Some college, no degree",6,0

65,Male,6,1,1,Associate degree,5,0

54,Female,6,0,1,High school diploma or equivalent,7,0

43,Female,2,1,0,High school diploma or equivalent,3,0

32,Male,4,1,0,Bachelor’s degree,5,0

32,Male,7,1,1,Master’s degree,2,1

52,Male,9,1,1,High school diploma or equivalent,2,1

67,Female,7,0,1,"Some college, no degree",0,1

66,Male,6,0,1,Bachelor’s degree,1,1

70,Female,4,1,0,Doctoral degree,1,1

75,Male,6,0,0,Doctoral degree,9,1

48,Male,6,0,0,"Some college, no degree",4,1

34,Male,7,1,0,Associate degree,5,1

32,Female,2,0,0,Bachelor’s degree,8,0

33,Female,2,0,0,Master’s degree,6,0

29,Female,7,1,1,High school diploma or equivalent,6,0

44,Female,7,1,1,"Some college, no degree",4,1

38,Female,4,0,1,Less than high school,4,0

28,Female,8,1,1,Bachelor’s degree,8,1

29,Male,4,0,0,"Some college, no degree",9,0

28,Male,4,0,1,Master’s degree,3,0

51,Female,6,0,0,High school diploma or equivalent,9,1

21,Female,4,0,1,Doctoral degree,4,0

22,Female,3,0,1,Associate degree,3,0

53,Male,4,1,0,Associate degree,5,0

30,Female,7,1,0,Master’s degree,8,1

72,Male,7,0,1,Bachelor’s degree,4,1

33,Male,2,0,0,Bachelor’s degree,2,0

66,Female,3,0,0,Bachelor’s degree,7,0

50,Female,7,0,0,High school diploma or equivalent,6,1

77,Female,4,0,0,Less than high school,4,1

33,Female,7,1,0,Bachelor’s degree,7,1

51,Female,5,0,1,"Some college, no degree",5,0

59,Female,7,1,1,High school diploma or equivalent,3,1

37,Male,10,1,1,Bachelor’s degree,5,1

24,Female,4,1,1,High school diploma or equivalent,3,0

77,Female,6,1,1,Doctoral degree,8,0

46,Male,7,1,0,Master’s degree,7,1

51,Female,6,0,1,Doctoral degree,2,1

42,Female,0,0,0,Master’s degree,4,0

50,Male,8,0,0,High school diploma or equivalent,9,1

26,Female,3,0,0,Bachelor’s degree,7,0

24,Male,8,1,0,Master’s degree,8,1

46,Female,4,0,0,Master’s degree,3,1

24,Male,8,1,0,Doctoral degree,6,1

24,Male,8,1,0,Less than high school,8,1

71,Male,5,1,1,Doctoral degree,2,0

48,Male,4,0,0,"Some college, no degree",6,0

45,Female,2,1,0,High school diploma or equivalent,0,0

18,Male,5,1,0,"Some college, no degree",2,0

28,Male,8,1,1,High school diploma or equivalent,7,0

30,Female,3,1,1,Master’s degree,1,0

38,Female,3,0,1,Doctoral degree,1,0

19,Male,9,0,1,Associate degree,9,1

50,Male,2,1,0,Doctoral degree,1,0

48,Female,4,0,1,Master’s degree,5,0

32,Male,4,1,0,Bachelor’s degree,7,0

74,Female,5,1,1,Master’s degree,7,0

73,Female,5,0,1,Bachelor’s degree,7,0

49,Male,9,0,1,Associate degree,9,1

36,Male,5,0,1,Doctoral degree,7,0

26,Female,5,0,0,Doctoral degree,9,1

65,Female,7,0,0,High school diploma or equivalent,8,1

47,Female,8,1,1,Less than high school,3,1

45,Female,6,1,1,Master’s degree,4,1

69,Female,5,1,1,Associate degree,6,0

65,Male,4,0,0,Master’s degree,6,0

75,Female,7,0,0,Less than high school,6,1

64,Male,4,0,0,Less than high school,8,0

73,Female,2,1,0,Less than high school,2,0

63,Female,8,0,1,Master’s degree,9,1

30,Male,6,1,0,Associate degree,0,1

56,Male,6,1,1,Less than high school,2,0

57,Female,8,1,1,Master’s degree,6,1

45,Male,3,1,0,Doctoral degree,3,0

62,Female,7,0,0,"Some college, no degree",7,1

36,Male,6,0,1,Doctoral degree,5,0

51,Female,1,1,0,Bachelor’s degree,1,0

22,Male,9,1,1,Bachelor’s degree,0,1

44,Female,8,1,0,Less than high school,7,1

58,Male,3,0,0,Associate degree,8,0

69,Female,8,0,1,Bachelor’s degree,9,1

31,Male,9,0,1,Associate degree,7,1

32,Female,2,0,1,Doctoral degree,0,0

31,Female,3,0,1,Bachelor’s degree,1,0

34,Female,5,0,1,Bachelor’s degree,3,1

62,Female,5,0,0,High school diploma or equivalent,2,1

29,Male,4,0,0,High school diploma or equivalent,6,0

54,Female,4,0,1,High school diploma or equivalent,1,0

23,Female,5,1,0,Less than high school,5,0

62,Female,6,1,1,Associate degree,1,1

75,Female,6,1,1,Bachelor’s degree,5,0

69,Female,4,1,0,Bachelor’s degree,3,1

67,Male,5,0,0,Doctoral degree,0,1

44,Female,1,1,0,Bachelor’s degree,1,0

41,Female,7,1,0,Master’s degree,7,1

61,Female,7,0,1,Doctoral degree,6,1

58,Male,3,0,1,Doctoral degree,0,0

21,Female,9,1,0,"Some college, no degree",9,1

71,Female,10,1,1,High school diploma or equivalent,5,1

75,Female,6,1,1,Bachelor’s degree,7,0

57,Male,6,1,1,Master’s degree,6,0

23,Male,9,0,1,Master’s degree,6,1

23,Male,6,1,0,Doctoral degree,1,1

59,Male,4,0,0,Doctoral degree,9,0

65,Female,6,1,0,Master’s degree,6,1

56,Male,5,1,0,Bachelor’s degree,1,1

39,Male,6,1,1,Master’s degree,5,0

31,Female,3,0,1,Bachelor’s degree,3,0

26,Male,4,0,1,Bachelor’s degree,1,0

18,Female,8,0,1,High school diploma or equivalent,0,1

35,Male,4,0,1,"Some college, no degree",1,0

45,Male,7,0,0,Master’s degree,8,1

34,Male,8,1,1,Less than high school,1,1

24,Male,2,0,0,Associate degree,4,0

48,Male,7,0,1,Master’s degree,1,1

34,Female,7,0,1,Doctoral degree,7,1

63,Female,3,1,1,Doctoral degree,3,0

18,Male,8,0,0,Master’s degree,7,1

60,Male,9,0,1,High school diploma or equivalent,6,1

71,Male,5,1,1,Associate degree,4,0

47,Male,4,1,1,Associate degree,0,0

43,Female,4,0,1,Less than high school,3,0

57,Male,4,0,0,Associate degree,3,1

23,Female,7,1,1,Doctoral degree,2,1

28,Male,6,1,0,Associate degree,1,1

30,Male,6,1,0,High school diploma or equivalent,8,0

64,Male,9,0,1,High school diploma or equivalent,5,1

60,Female,5,1,0,High school diploma or equivalent,9,0

64,Female,2,1,0,"Some college, no degree",0,0

23,Male,9,1,1,"Some college, no degree",1,1

54,Female,4,0,1,"Some college, no degree",2,0

38,Male,9,0,1,Master’s degree,8,1

67,Male,6,1,1,Associate degree,8,0

51,Female,2,0,0,"Some college, no degree",0,0

43,Female,5,1,1,Less than high school,0,0

29,Female,8,1,1,Master’s degree,8,1

33,Female,5,0,1,Associate degree,6,0

65,Female,8,1,1,High school diploma or equivalent,3,1

54,Female,5,1,1,"Some college, no degree",2,0

64,Male,6,0,0,"Some college, no degree",4,1

60,Female,8,0,1,Less than high school,7,1

46,Male,8,0,1,Doctoral degree,8,1

37,Female,3,0,0,Bachelor’s degree,5,0

28,Female,7,1,1,Associate degree,4,1

20,Male,7,0,1,Associate degree,5,0

61,Male,7,1,0,Associate degree,6,1

46,Male,8,1,1,"Some college, no degree",0,1

45,Male,5,1,0,Doctoral degree,4,1

60,Male,3,0,0,Associate degree,8,0

51,Female,4,0,0,Associate degree,0,1

63,Male,6,0,1,Doctoral degree,6,0

50,Male,4,1,0,"Some college, no degree",3,0

51,Male,5,1,1,Master’s degree,1,0

63,Female,5,0,1,Less than high school,8,0

67,Female,4,0,0,"Some college, no degree",7,0

33,Female,5,0,0,Master’s degree,8,1

33,Male,4,1,0,Associate degree,6,0

72,Male,6,0,0,Master’s degree,9,1

19,Male,11,1,1,Less than high school,5,1

68,Female,4,1,0,High school diploma or equivalent,6,0

23,Female,4,0,0,Associate degree,0,1

26,Female,6,1,1,Less than high school,9,0

73,Female,4,1,0,Bachelor’s degree,0,1

22,Male,8,1,0,Master’s degree,6,1

71,Female,5,0,0,"Some college, no degree",1,1

23,Male,8,1,1,"Some college, no degree",4,1

29,Male,9,1,1,High school diploma or equivalent,0,1

70,Male,5,0,0,Doctoral degree,0,1

45,Female,5,1,1,Bachelor’s degree,8,0

27,Male,5,1,0,Bachelor’s degree,7,0

21,Female,4,0,0,Associate degree,2,1

72,Female,7,1,0,"Some college, no degree",9,1

25,Male,5,1,0,Master’s degree,1,1

49,Female,3,0,0,High school diploma or equivalent,6,0

32,Female,1,0,0,Associate degree,0,0

43,Male,9,1,0,"Some college, no degree",7,1

46,Male,7,1,1,Bachelor’s degree,5,0

58,Female,3,1,0,Less than high school,2,0

65,Male,6,0,1,Bachelor’s degree,1,1

35,Female,1,0,0,Master’s degree,4,0

68,Male,1,0,0,Bachelor’s degree,3,0

57,Male,3,1,0,Associate degree,2,0

64,Female,4,1,1,Less than high school,2,0

70,Female,4,0,0,High school diploma or equivalent,5,0

18,Male,10,1,1,"Some college, no degree",2,1

67,Male,4,0,0,Doctoral degree,8,0

72,Male,10,1,1,Associate degree,7,1

26,Male,8,1,1,Associate degree,2,1

61,Male,10,1,1,"Some college, no degree",7,1

49,Female,10,1,1,Less than high school,6,1

72,Male,2,0,0,High school diploma or equivalent,2,0

26,Female,1,1,0,Bachelor’s degree,3,0

33,Male,2,1,0,Master’s degree,3,0

53,Male,11,1,1,High school diploma or equivalent,6,1

40,Female,2,0,0,"Some college, no degree",3,0

20,Female,5,0,1,"Some college, no degree",0,0

21,Female,7,0,0,High school diploma or equivalent,9,1

24,Female,4,1,1,Bachelor’s degree,1,0

52,Male,10,1,1,High school diploma or equivalent,5,1

45,Male,5,0,1,High school diploma or equivalent,3,0

18,Female,8,0,1,Bachelor’s degree,5,1

36,Female,5,1,0,High school diploma or equivalent,9,0

20,Male,7,1,0,High school diploma or equivalent,5,0

72,Male,6,0,1,Associate degree,1,1

21,Male,5,0,0,High school diploma or equivalent,5,0

61,Male,3,0,0,Less than high school,0,0

30,Male,7,0,1,"Some college, no degree",2,1

60,Female,9,0,1,Less than high school,5,1

37,Female,2,1,0,Less than high school,2,0

61,Female,4,1,1,Doctoral degree,3,0

29,Male,8,1,0,Master’s degree,7,1

64,Male,6,1,0,High school diploma or equivalent,2,1

56,Male,5,1,1,Less than high school,1,0

41,Male,6,0,0,Master’s degree,6,1

63,Male,2,0,0,"Some college, no degree",2,0

42,Female,6,1,1,Bachelor’s degree,8,0

33,Female,4,0,1,Doctoral degree,7,0

45,Female,4,0,1,Less than high school,0,0

53,Male,7,1,1,Associate degree,8,0

66,Male,6,1,0,Associate degree,4,1

75,Male,3,1,0,High school diploma or equivalent,1,0

73,Male,3,0,0,High school diploma or equivalent,1,0

18,Female,9,1,1,Associate degree,8,1

62,Female,4,0,1,Master’s degree,8,0

41,Male,4,1,1,Bachelor’s degree,4,0

71,Male,6,1,1,High school diploma or equivalent,0,0

32,Male,6,0,0,Less than high school,1,1

47,Female,3,0,0,Associate degree,3,1

64,Male,6,0,1,Bachelor’s degree,6,0

35,Female,1,0,0,Master’s degree,3,0

70,Female,8,0,1,High school diploma or equivalent,9,1

77,Male,2,0,0,Associate degree,1,0

40,Male,7,1,1,Bachelor’s degree,7,0

51,Female,5,1,1,High school diploma or equivalent,4,0

58,Male,10,1,1,High school diploma or equivalent,9,1

70,Male,8,0,0,"Some college, no degree",7,1

27,Female,6,0,1,Master’s degree,2,1

71,Female,7,0,0,"Some college, no degree",6,1

18,Male,4,1,0,"Some college, no degree",2,0

40,Male,5,0,0,High school diploma or equivalent,2,1

74,Male,4,1,1,Doctoral degree,4,0

66,Female,6,0,0,High school diploma or equivalent,6,1

23,Female,6,0,0,Master’s degree,8,1

28,Female,2,1,0,Bachelor’s degree,1,0

30,Female,9,0,1,High school diploma or equivalent,5,1

58,Female,7,0,1,Less than high school,3,1

24,Male,9,0,1,Master’s degree,6,1

69,Female,5,1,0,"Some college, no degree",1,1

29,Male,4,1,1,Doctoral degree,4,0

21,Male,9,1,1,Associate degree,2,1

63,Female,3,0,0,Associate degree,7,0

20,Male,6,1,0,Associate degree,1,1

43,Female,6,0,1,High school diploma or equivalent,7,0

35,Female,6,0,0,Associate degree,7,1

45,Female,4,1,0,Master’s degree,8,0

18,Male,9,1,1,"Some college, no degree",7,0

41,Male,2,0,0,Less than high school,2,0

57,Female,7,1,1,Doctoral degree,3,1

60,Female,6,0,1,High school diploma or equivalent,4,1

25,Male,6,1,0,"Some college, no degree",9,0

59,Female,7,1,1,High school diploma or equivalent,4,1

31,Female,6,0,1,"Some college, no degree",0,1

77,Male,6,0,1,"Some college, no degree",6,0

45,Female,7,1,1,High school diploma or equivalent,7,0

20,Male,5,0,1,Associate degree,0,0

62,Male,7,1,1,Bachelor’s degree,6,0

53,Male,10,1,1,Master’s degree,5,1

18,Male,7,0,0,High school diploma or equivalent,3,1

77,Female,9,1,1,High school diploma or equivalent,6,1

58,Male,3,1,0,Doctoral degree,2,0

25,Male,5,1,0,Doctoral degree,2,1

56,Female,4,0,1,Associate degree,8,0

56,Female,3,1,1,Master’s degree,3,0

41,Female,4,1,0,Associate degree,7,0

49,Female,5,0,1,Associate degree,5,0

61,Female,4,0,1,Associate degree,7,0

40,Male,9,0,1,Master’s degree,9,1

74,Female,10,1,1,High school diploma or equivalent,5,1

33,Female,4,1,0,Bachelor’s degree,9,0

60,Male,7,0,1,High school diploma or equivalent,9,0

30,Female,9,1,1,Doctoral degree,7,1

41,Male,5,0,1,Bachelor’s degree,5,0

48,Female,7,1,1,High school diploma or equivalent,5,0

45,Female,6,0,1,Associate degree,2,1

63,Female,3,0,1,"Some college, no degree",1,0

55,Female,2,0,0,Bachelor’s degree,8,0

62,Female,2,0,1,Doctoral degree,0,0

43,Male,8,1,1,Less than high school,1,1

45,Female,7,1,1,High school diploma or equivalent,2,1

33,Female,7,1,0,Doctoral degree,8,1

71,Female,8,1,1,Master’s degree,6,1

54,Female,1,1,0,Bachelor’s degree,3,0

28,Female,7,1,0,Associate degree,6,1

55,Female,1,0,0,Doctoral degree,3,0

23,Male,5,1,0,Doctoral degree,2,1

22,Female,4,0,0,"Some college, no degree",8,0

62,Male,4,1,0,Associate degree,6,0

51,Female,4,0,1,High school diploma or equivalent,0,0

31,Male,8,0,1,Less than high school,1,1

20,Female,5,1,1,Bachelor’s degree,2,0

40,Female,5,1,0,Associate degree,2,1

29,Male,11,1,1,High school diploma or equivalent,9,1

28,Male,8,1,0,Master’s degree,9,1

73,Female,10,1,1,"Some college, no degree",9,1

54,Female,6,1,1,High school diploma or equivalent,9,0

38,Female,6,0,0,"Some college, no degree",9,1

73,Female,3,0,1,Bachelor’s degree,1,0

72,Male,9,1,1,Master’s degree,9,1

27,Female,8,1,1,Bachelor’s degree,6,1

49,Female,4,1,0,"Some college, no degree",9,0

46,Male,5,0,0,Associate degree,4,1

56,Male,7,0,0,Associate degree,8,1

27,Male,2,1,0,Doctoral degree,2,0

63,Female,2,0,1,Associate degree,2,0

23,Female,4,1,0,Master’s degree,2,1

23,Female,9,0,1,High school diploma or equivalent,8,1

73,Male,9,0,1,High school diploma or equivalent,9,1

60,Male,2,1,0,Master’s degree,1,0

34,Male,6,0,0,High school diploma or equivalent,2,1

46,Female,6,0,0,Bachelor’s degree,5,1

20,Male,7,1,1,Doctoral degree,5,0

25,Male,10,1,1,Associate degree,5,1

42,Male,6,0,1,Master’s degree,0,1

56,Male,6,0,0,Doctoral degree,9,1

60,Female,2,1,0,High school diploma or equivalent,2,0

55,Male,6,0,0,Doctoral degree,6,1

38,Male,7,1,1,High school diploma or equivalent,5,0

52,Male,5,0,0,Less than high school,5,0

65,Female,4,0,1,Associate degree,5,0

36,Female,5,1,0,High school diploma or equivalent,4,1

36,Female,5,0,1,"Some college, no degree",5,0

35,Female,7,1,1,Less than high school,8,0

71,Male,11,1,1,High school diploma or equivalent,9,1

39,Female,1,0,0,Associate degree,0,0

26,Male,3,1,0,Less than high school,3,0

66,Female,5,1,0,Less than high school,1,1

36,Female,6,1,1,Associate degree,5,0

71,Male,7,1,1,Bachelor’s degree,6,0

53,Male,6,1,0,Less than high school,3,1

22,Male,7,1,1,"Some college, no degree",4,0

63,Male,6,0,1,Associate degree,9,0

29,Male,8,0,1,Doctoral degree,8,1

53,Female,9,1,1,Bachelor’s degree,5,1

34,Male,7,1,1,Master’s degree,0,1

59,Female,6,1,1,Master’s degree,5,0

26,Female,5,0,1,Doctoral degree,9,0

70,Male,10,1,1,Bachelor’s degree,9,1

62,Male,6,0,0,Doctoral degree,9,1

56,Male,4,0,0,Master’s degree,9,0

58,Female,5,1,0,"Some college, no degree",6,0

75,Male,2,0,0,High school diploma or equivalent,3,0

40,Female,2,1,0,Doctoral degree,1,0

28,Female,5,1,0,"Some college, no degree",0,1

30,Female,4,1,1,Less than high school,3,0

41,Male,8,0,1,Master’s degree,6,1

29,Female,4,0,0,Associate degree,2,1

69,Female,5,0,1,Doctoral degree,9,0

62,Female,4,0,1,"Some college, no degree",0,0

23,Female,3,1,1,Doctoral degree,0,0

50,Female,4,0,1,Less than high school,2,0

32,Female,4,0,1,Bachelor’s degree,9,0

54,Male,6,1,1,Associate degree,6,0

63,Female,3,0,0,"Some college, no degree",9,0

41,Female,5,0,1,"Some college, no degree",5,0

74,Male,9,0,1,Master’s degree,9,1

28,Female,6,1,1,High school diploma or equivalent,9,0

66,Female,2,0,0,Master’s degree,8,0

63,Male,2,0,0,"Some college, no degree",2,0

76,Male,8,1,1,Less than high school,8,0

48,Female,3,0,0,Bachelor’s degree,3,1

26,Female,2,1,0,Doctoral degree,1,0

74,Female,6,1,0,Bachelor’s degree,5,1

32,Male,7,0,0,Doctoral degree,6,1

59,Female,4,1,1,Doctoral degree,4,0

61,Male,7,0,0,Doctoral degree,7,1

69,Female,6,1,1,Master’s degree,4,1

35,Male,4,0,1,Doctoral degree,3,0

57,Female,2,0,1,Master’s degree,1,0

58,Female,5,1,1,"Some college, no degree",4,0

64,Male,8,1,0,Less than high school,6,1
